d4:9a:a0:da:80:21,1.649257462132E9,1.649257522566E9,30745,460394828
a0:65:18:4c:c6:c5,1.649257465317E9,1.649257527802E9,1122197,457020302
a0:65:18:8c:53:cc,1.649257461651E9,1.649257521662E9,25086557,453376726
c4:a3:66:e8:7d:26,1.649257462086E9,1.649257522211E9,21294113,451712845
d4:9a:a0:42:dc:87,1.64925746165E9,1.649257522729E9,9309920,449369377
a0:65:18:74:fe:5d,1.649257462134E9,1.649257522171E9,9595828,449145003
a4:f4:c2:19:f1:52,1.649257461673E9,1.649257521673E9,37244509,448952644
a0:65:18:3c:aa:7f,1.649257474677E9,1.649257534735E9,0,443003328
d4:9a:a0:5f:97:6f,1.649257461684E9,1.64925752273E9,16936398,437768743
d4:9a:a0:f2:ba:d1,1.649257462628E9,1.649257533239E9,600,430774766
c4:a3:66:e8:4f:a2,1.649257462133E9,1.6492575222E9,38893143,425787248
d4:9a:a0:ec:45:82,1.649257461652E9,1.649257521659E9,26649038,423706235
a0:65:18:54:a6:ec,1.649257461732E9,1.649257522307E9,14220158,418833678
cc:71:90:1b:d3:21,1.649257462574E9,1.649257522581E9,14375655,416869107
a0:65:18:a3:bc:69,1.6492574672E9,1.649257531121E9,2196334,413590743
a0:65:18:54:a4:6a,1.649257462431E9,1.649257522585E9,25952614,411095899
a0:65:18:31:aa:12,1.649257461703E9,1.649257521894E9,27320806,410613955
98:f4:28:e1:b1:2f,1.649257463179E9,1.649257523179E9,14667305,407985797
d4:9a:a0:d8:12:c1,1.649257461666E9,1.649257521666E9,2961280,407826887
d4:9a:a0:56:17:57,1.649257468225E9,1.649257528775E9,0,404867979
98:f4:28:e2:08:d2,1.649257464931E9,1.649257526916E9,428,403368765
a4:f4:c2:d0:b9:3c,1.649257461657E9,1.649257521798E9,47621837,401472043
5c:c7:d7:1e:f0:7e,1.649257467062E9,1.649257527524E9,6290,400072177
a0:65:18:74:bb:c0,1.64925746425E9,1.649257525715E9,202482,397478922
a0:65:18:2f:65:08,1.649257461657E9,1.64925752166E9,39690033,396775970
a4:f4:c2:9f:ab:d2,1.64925747208E9,1.649257532856E9,0,395781372
a0:65:18:3b:75:f7,1.649257463408E9,1.649257523777E9,10059,391521676
d4:9a:a0:80:d1:77,1.649257461757E9,1.64925752187E9,10189013,391459858
ac:64:62:e9:9a:57,1.649257462757E9,1.649257522762E9,10465563,390436219
d4:9a:a0:03:33:df,1.649257461978E9,1.649257521979E9,80677,389374096
98:f4:28:e5:34:55,1.649257462544E9,1.649257522565E9,6456,384600122
d4:9a:a0:4b:a4:60,1.649257463809E9,1.649257532604E9,78,383558731
a0:65:18:49:6d:d0,1.649257461645E9,1.649257521653E9,12613694,382957336
a0:65:18:3e:04:f0,1.649257463704E9,1.649257525789E9,2310479,370964835
18:44:e6:bc:eb:f3,1.649257461802E9,1.649257522016E9,1163,370294743
a0:65:18:d1:a1:c8,1.649257462554E9,1.649257523872E9,9081312,368109269
a0:65:18:64:63:83,1.649261426631E9,1.649261487562E9,14681363,365483259
d4:9a:a0:88:57:d8,1.649257462291E9,1.64925752263E9,56688065,362648310
a0:65:18:75:24:a0,1.64925746232E9,1.649257522593E9,3290787,361202685
a0:65:18:54:a4:40,1.649257461824E9,1.649257521891E9,6689334,360545792
a0:65:18:7a:4b:8b,1.649257461645E9,1.649257521648E9,53959217,358382816
98:f4:28:e3:26:db,1.64925746201E9,1.649257522108E9,3403985,357677516
a0:65:18:83:0e:c8,1.649257461897E9,1.649257522368E9,520492,354667577
94:a7:b7:d2:12:f8,1.649257461993E9,1.649257523443E9,14242562,353306910
a0:65:18:38:ed:58,1.649257466685E9,1.649257526746E9,0,352525389
a0:65:18:8c:ae:43,1.649257461645E9,1.649257521646E9,2196,351354185
a0:65:18:3b:65:74,1.649257463233E9,1.64925752451E9,21768,350402570
18:44:e6:bc:48:4c,1.649257462918E9,1.6492575242E9,1034,349530238
ec:8a:4c:fb:53:46,1.649257461709E9,1.649257521833E9,9346,348248838
a0:65:18:75:b8:05,1.649257461645E9,1.649257521653E9,10122250,346781380
a0:65:18:08:1e:bb,1.649257461647E9,1.649257521657E9,364192,345217460
c4:a3:66:e5:d4:da,1.649257461645E9,1.649257521646E9,38014368,344116644
98:f4:28:ea:37:c5,1.649257461813E9,1.649257521814E9,90233716,342916425
c4:a3:66:e8:5d:70,1.649257462366E9,1.649257523145E9,664,342010057
a0:65:18:41:c8:20,1.649257461739E9,1.649257538469E9,392,339466198
c4:a3:66:e6:8a:60,1.649257463391E9,1.649257526012E9,7323,339249962
d4:9a:a0:c9:66:72,1.649257462323E9,1.64925752239E9,299125,338240923
a0:65:18:75:37:08,1.649281776596E9,1.649281836696E9,96440,335946985
a0:65:18:64:56:c0,1.649257461988E9,1.649257524892E9,107403,334114234
74:83:c2:6d:ec:34,1.649257465726E9,1.64925752573E9,53924360,333967297
a0:65:18:2d:52:26,1.64925746302E9,1.649257524244E9,39353326,333824290
a0:65:18:77:5d:82,1.649257463021E9,1.649257525188E9,19545,328921928
a4:f4:c2:cd:15:01,1.649257473844E9,1.649257548515E9,746,328282995
a0:65:18:72:54:2e,1.649257465019E9,1.649257528004E9,7279,327786492
c4:a3:66:ec:13:00,1.649257461747E9,1.64925752191E9,37543849,327687015
c4:a3:66:e6:3d:20,1.649257462556E9,1.649257523245E9,38639154,320190584
d4:9a:a0:cb:9c:89,1.649257463807E9,1.64925752433E9,73500,316403210
c4:a3:66:eb:cf:8c,1.649257463693E9,1.649257523789E9,7639476,312929368
a0:65:18:b0:dd:80,1.649257462464E9,1.649257522467E9,21029786,312505313
a4:f4:c2:1a:a8:76,1.649292348649E9,1.649292412312E9,130255,312432165
98:f4:28:ea:38:1a,1.649257461646E9,1.649257521717E9,77994776,312258351
a0:65:18:74:64:f6,1.649257468462E9,1.649257533697E9,331,311345432
a0:65:18:44:79:6f,1.649257461648E9,1.649257521652E9,13329258,309370407
d4:9a:a0:63:d9:88,1.649257462557E9,1.649257535054E9,78,307535907
cc:71:90:42:df:c1,1.649257462146E9,1.649257522153E9,22689444,305729311
d4:9a:a0:64:f6:20,1.649257461654E9,1.649257522396E9,3896,304633037
70:9f:2d:fb:67:3c,1.64925746165E9,1.649257521735E9,20350,304473903
98:f4:28:db:42:d0,1.649257461645E9,1.649257522513E9,38446370,303497243
a4:f4:c2:19:d7:75,1.64925746165E9,1.649257521672E9,1187337,302682547
a0:65:18:79:f0:dd,1.64925746185E9,1.649257522383E9,15935244,302182462
a0:65:18:c9:8e:ec,1.649257462164E9,1.64925752225E9,9085994,301040608
a0:65:18:3d:dd:51,1.649257461658E9,1.649257521661E9,950873,299746063
c4:a3:66:ec:09:e8,1.649257461697E9,1.649257521698E9,63775576,296152630
d4:9a:a0:50:59:57,1.649257462817E9,1.649257522818E9,88941844,295749201
ac:64:62:d6:92:09,1.649257479629E9,1.649257540605E9,0,295368523
a0:65:18:9f:a0:e3,1.649257461734E9,1.649257521772E9,29150172,294086708
d4:9a:a0:c9:61:92,1.649257461645E9,1.649257521645E9,92343645,293927364
a4:f4:c2:1a:3a:03,1.649257461645E9,1.649257521646E9,15139579,293220826
d4:9a:a0:da:7f:39,1.649257461809E9,1.649257521809E9,85565962,290257150
94:a7:b7:d1:fa:fc,1.649257461645E9,1.649257521646E9,37351161,289352672
a0:65:18:0e:ec:37,1.649257461651E9,1.649257521892E9,292554,287345462
ac:64:62:d3:42:20,1.649257462324E9,1.649257522387E9,20482,282614387
ac:64:62:e9:a2:31,1.649257461646E9,1.649257524883E9,77382,282250680
a4:f4:c2:dd:d4:29,1.649257461646E9,1.649257521654E9,25231617,281667713
a0:65:18:b7:9a:2c,1.649257463158E9,1.649257524842E9,950,281448879
a0:65:18:74:f1:19,1.649257461702E9,1.649257521702E9,1482,281387362
a0:65:18:2d:5c:5e,1.649257465469E9,1.649257537107E9,156,279708153
a4:f4:c2:9b:ea:a0,1.649257462377E9,1.649257522383E9,42415188,279166279
a0:65:18:41:b8:f0,1.649257461954E9,1.649257522411E9,52864,276875275
a0:65:18:34:3b:f3,1.649257462315E9,1.649257523004E9,49125071,276814408
a4:f4:c2:d0:be:5c,1.649257472991E9,1.649257542392E9,0,276333458
a0:65:18:91:54:b3,1.649257463267E9,1.649257523529E9,144,276233768
a0:65:18:4a:50:3e,1.64925746165E9,1.649257521652E9,160514,274493818
d4:9a:a0:5d:d5:9f,1.649257461686E9,1.64925752172E9,63329347,273455673
d4:9a:a0:cb:9e:29,1.649257465982E9,1.64925752662E9,3290,273064422
a4:f4:c2:dd:cb:32,1.649287201061E9,1.649287261767E9,963,271553687
a0:65:18:51:bf:c7,1.649257467845E9,1.649257528291E9,25024657,268180716
a4:f4:c2:d9:e1:aa,1.649257461647E9,1.649257522336E9,38898178,266798974
d4:9a:a0:e6:f2:41,1.649257461801E9,1.649257522061E9,1990168,266701710
a4:f4:c2:9f:97:a8,1.649257463422E9,1.649257525439E9,78,266097753
18:44:e6:bc:a1:3e,1.649257471182E9,1.649257536814E9,11147,265890801
a4:f4:c2:0a:11:f5,1.649257461645E9,1.649257521651E9,38584592,263987188
ac:64:62:e9:53:26,1.649257461664E9,1.649257521675E9,7199430,258313343
a0:65:18:54:51:f3,1.649257465276E9,1.649257525327E9,0,252585369
d4:9a:a0:c9:6e:52,1.649257461931E9,1.649257521932E9,8209,250739260
d4:9a:a0:19:69:ff,1.649257461645E9,1.649257523473E9,6131744,250561768
a4:f4:c2:bb:28:07,1.649257462913E9,1.649257523647E9,11104794,248955301
a4:f4:c2:1a:d1:4a,1.649257464856E9,1.649257529361E9,234,247701219
a4:f4:c2:1a:0c:12,1.64925746167E9,1.649257521681E9,10875875,247201290
a0:65:18:49:0d:b2,1.64925746165E9,1.64925752165E9,727006,246043544
d4:9a:a0:81:fa:ef,1.649257461871E9,1.649257524071E9,7687295,243958184
d4:9a:a0:b7:0c:b1,1.649257461877E9,1.649257521881E9,15291610,241861091
a0:65:18:2f:05:33,1.6492574631E9,1.649257523437E9,69016,241146683
a0:65:18:91:65:8a,1.649257461671E9,1.649257521687E9,2847467,240696932
a0:65:18:36:76:b6,1.64928455955E9,1.649284651704E9,0,240518829
d4:9a:a0:f2:b4:a9,1.64925746166E9,1.649257521662E9,15122651,239867804
a4:f4:c2:dd:6f:64,1.649257471848E9,1.649257535411E9,0,239409569
a4:f4:c2:dd:2d:91,1.649257461869E9,1.649257522417E9,20981497,239327153
a4:f4:c2:9f:bf:4a,1.649257461672E9,1.649257521699E9,4827249,238920234
24:43:e2:6b:df:71,1.649257463609E9,1.649257536761E9,156,237687783
a4:f4:c2:0e:37:3b,1.649257461698E9,1.649257521709E9,1004111,236386771
ac:64:62:e9:5f:4c,1.649257461773E9,1.649257523195E9,21487,235837732
a4:f4:c2:1a:98:9e,1.649257461871E9,1.649257525673E9,38978871,233468046
a0:65:18:2e:fa:86,1.649257463677E9,1.649257525195E9,234,232414507
70:9f:2d:d3:63:aa,1.649257461647E9,1.64925752165E9,42724587,232024925
98:f4:28:ea:53:72,1.649257461645E9,1.649257521645E9,53731637,231840801
a0:65:18:6c:7a:3d,1.649257461652E9,1.649257521968E9,3915823,230688766
ac:64:62:e9:52:9a,1.649257461919E9,1.649257521942E9,16799315,229344365
d4:9a:a0:1e:7a:cf,1.649257464754E9,1.649257528919E9,78,228851757
18:44:e6:bc:a2:e7,1.649257461936E9,1.649257522051E9,0,227497403
a0:65:18:c6:15:a5,1.649257462408E9,1.649257522505E9,1567,227293240
d4:9a:a0:39:d2:1f,1.649257462249E9,1.649257522319E9,2805036,226382132
a0:65:18:42:ce:31,1.649257461672E9,1.649257522201E9,15889,226056177
a4:f4:c2:1a:ec:59,1.649281286409E9,1.649281347171E9,14615408,224003598
a4:f4:c2:c2:7f:bb,1.649257461792E9,1.649257523182E9,21758655,223776202
c4:a3:66:e6:63:54,1.649257462318E9,1.649257522423E9,38361810,223029196
ac:64:62:e9:ab:c8,1.649257462488E9,1.649257523294E9,38754184,221758153
a0:65:18:48:f3:ab,1.649257461788E9,1.649257521878E9,372,221123439
a0:65:18:66:fa:08,1.649257462397E9,1.649257522533E9,422,219847936
18:44:e6:bc:dc:94,1.649257462157E9,1.649257522157E9,48022965,219409304
18:44:e6:a3:ee:47,1.649257462441E9,1.649257528171E9,1494,218762192
a4:f4:c2:1a:01:c9,1.649257461944E9,1.649257524698E9,520,217574868
d4:9a:a0:4c:f8:21,1.649257461649E9,1.649257522214E9,1506338,217008531
a0:65:18:82:8b:d9,1.649257462406E9,1.649257522645E9,9919,214976727
a0:65:18:10:77:b9,1.649257461851E9,1.649257521962E9,10069366,212088828
18:44:e6:a3:88:c1,1.649257463286E9,1.649257526757E9,865,212053500
d4:9a:a0:d9:1b:c2,1.649257461788E9,1.649257522367E9,65745541,211233661
d4:9a:a0:b2:f0:81,1.649257461808E9,1.649257521812E9,10701829,209587083
d4:9a:a0:f2:85:99,1.649257462167E9,1.649257522172E9,135851613,208749802
98:f4:28:ea:40:35,1.649257461962E9,1.649257521962E9,7371952,207963136
a4:f4:c2:1b:12:20,1.649257461656E9,1.649257521836E9,63527,206949186
a0:65:18:5f:e6:fb,1.649257461939E9,1.649257521939E9,29232914,205834568
d4:9a:a0:86:fc:b8,1.649257462556E9,1.649257522924E9,11731139,205017065
d4:9a:a0:f2:83:1a,1.649257463758E9,1.649257523788E9,360,204964988
d4:9a:a0:80:cf:ef,1.649257461656E9,1.649257521939E9,566787,202493208
98:f4:28:e2:2e:7a,1.649257463821E9,1.649257524255E9,188,202456404
98:f4:28:da:88:f4,1.649257461904E9,1.649257521991E9,3606,201956427
a4:f4:c2:1a:32:65,1.649257461648E9,1.649257521649E9,1406776,201114191
18:44:e6:a3:86:91,1.649257462245E9,1.649257534413E9,428,200350665
a4:f4:c2:e5:02:1f,1.649257462653E9,1.649257522747E9,4304830,199848866
a0:65:18:5e:ed:59,1.649257469929E9,1.649257530658E9,17577,199615215
a0:65:18:64:64:28,1.64925746199E9,1.649257524876E9,33858,196958725
d4:9a:a0:c2:6d:81,1.649257461736E9,1.649257522203E9,1762,194925467
18:44:e6:a3:ea:73,1.649257462556E9,1.649257522596E9,674,194403541
c4:a3:66:eb:86:84,1.649257471379E9,1.649257550538E9,70,191781873
a4:f4:c2:dd:ee:a8,1.649257467312E9,1.649257543183E9,78,191127743
18:44:e6:bc:ce:a2,1.649257461661E9,1.64925752273E9,48879,190361791
a0:65:18:95:cb:aa,1.649257461648E9,1.649257521651E9,9170223,188678746
d4:9a:a0:c9:6a:62,1.649257462102E9,1.649257522115E9,246418,186426827
a0:65:18:75:b8:08,1.649257463205E9,1.649257523902E9,2093,186288887
c4:a3:66:e5:d4:4a,1.649257470746E9,1.649257531851E9,0,186269157
ac:64:62:d1:15:54,1.649257462195E9,1.649257535686E9,78,186113124
94:a7:b7:d2:52:f4,1.6492574617E9,1.6492575217E9,0,185656888
98:f4:28:da:5e:a1,1.649257463022E9,1.649257525357E9,1594174,185118904
70:9f:2d:d3:eb:59,1.649257461653E9,1.649257521654E9,19868111,185104639
a0:65:18:3e:c4:84,1.649257461647E9,1.649257521802E9,1153,184956343
98:f4:28:da:94:8e,1.649257461658E9,1.649257521658E9,25571904,184597093
a0:65:18:9b:9c:f1,1.649257464616E9,1.649257524884E9,156,183170225
a4:f4:c2:a0:20:a6,1.649257462738E9,1.649257526472E9,595,181366819
70:9f:2d:d3:82:f9,1.649257463818E9,1.649257526778E9,0,180984392
a0:65:18:7a:4b:07,1.649257462852E9,1.649257543233E9,0,180824553
98:f4:28:db:ab:a3,1.649257461699E9,1.649257521709E9,0,178874185
d4:9a:a0:63:be:c8,1.649257462702E9,1.649257527856E9,230,176035751
44:f4:36:e8:af:58,1.649257467157E9,1.649257527419E9,41061783,175264941
98:f4:28:e1:90:fa,1.649257462864E9,1.649257536485E9,2178,174384481
cc:71:90:0b:5b:51,1.649257461652E9,1.649257521668E9,14412141,174376147
a0:65:18:3e:b8:f9,1.649257473564E9,1.649257536562E9,2340,173896066
cc:71:90:00:62:b1,1.649257480714E9,1.649257543227E9,78,173341742
a0:65:18:6f:c0:9c,1.649257465388E9,1.649257529568E9,6204,172634237
cc:71:90:1b:5b:b1,1.649257461698E9,1.649257521702E9,315090,172427193
d4:9a:a0:b7:0e:09,1.649257464547E9,1.649257524593E9,5053,171172240
94:a7:b7:d1:f9:3a,1.649257461656E9,1.649257521671E9,28974486,170337848
d4:9a:a0:03:35:4f,1.64929659564E9,1.64929665564E9,4791918,169992605
cc:71:90:1b:2b:91,1.649257462981E9,1.649257522997E9,38707502,169298108
a0:65:18:2f:69:fb,1.649257993929E9,1.649258058924E9,0,168787058
a4:f4:c2:1b:18:ad,1.649257481704E9,1.649257594489E9,2775,167465273
a0:65:18:86:92:5f,1.64925746181E9,1.649257524742E9,343,165105630
a0:65:18:8d:af:20,1.649257461735E9,1.649257522586E9,11632153,164651165
d4:9a:a0:c9:6b:6a,1.649257465406E9,1.649257525686E9,360,163552773
a0:65:18:48:f1:bf,1.649257462866E9,1.649257524448E9,78,162611169
a4:f4:c2:1a:61:fc,1.649257461646E9,1.649257521647E9,422251,161453344
c4:a3:66:eb:92:c6,1.649257461746E9,1.649257521769E9,21327,160047083
a4:f4:c2:04:54:88,1.649257469505E9,1.649257532719E9,0,159432430
c4:a3:66:e6:51:9c,1.649257461645E9,1.649257522173E9,1688315,158697152
d4:9a:a0:5f:bd:47,1.649257461645E9,1.649257521652E9,62185505,158121370
cc:71:90:00:54:f1,1.649257461645E9,1.649257521694E9,2955175,156715921
a0:65:18:9f:81:c9,1.649257463045E9,1.649257523103E9,38657403,153979331
a0:65:18:4c:c6:dd,1.649257461664E9,1.649257521665E9,7141890,153874977
a0:65:18:ac:ab:83,1.649257461652E9,1.649257538155E9,0,153786332
a0:65:18:15:b1:dd,1.649257461877E9,1.649257522501E9,12292,152891399
a0:65:18:74:97:fc,1.649257461658E9,1.649257522933E9,17458890,151162663
a0:65:18:9b:3d:c3,1.649257462754E9,1.649257523028E9,28433884,151113292
a0:65:18:aa:b3:5c,1.649257466485E9,1.649257526883E9,1836,151052994
a0:65:18:74:ff:9b,1.649257463499E9,1.649257526498E9,3366,150969333
98:f4:28:ea:37:70,1.649257463606E9,1.649257525933E9,12821,150908969
18:44:e6:a3:e1:bd,1.649257462848E9,1.649257522957E9,2410,149759935
cc:71:90:11:2d:91,1.649257461775E9,1.649257521816E9,11618286,149198236
a0:65:18:34:fd:08,1.649257463104E9,1.649257543471E9,1404,147802479
a0:65:18:a0:4b:44,1.649257463011E9,1.649257558017E9,234,147752507
a0:65:18:9d:8d:83,1.649257461652E9,1.649257522554E9,2007616,147389176
a0:65:18:42:c7:05,1.649257462345E9,1.649257523616E9,0,145605464
98:f4:28:e1:a1:da,1.649257461647E9,1.649257521797E9,38451012,144735270
a0:65:18:3b:6c:77,1.649257461648E9,1.649257522148E9,8791223,144701314
98:f4:28:eb:a3:03,1.649257461789E9,1.649257521967E9,2825595,144188496
cc:71:90:0a:ea:11,1.649257461645E9,1.649257521652E9,32646852,143508891
c4:a3:66:eb:60:9e,1.649257462684E9,1.64925752307E9,5816,142704937
a0:65:18:ad:c8:3e,1.649257461645E9,1.649257521662E9,7420851,141815747
a0:65:18:31:be:bf,1.649257461648E9,1.64925752165E9,1538136,140957402
98:f4:28:db:2c:55,1.6492574638E9,1.649257531407E9,156,140090915
ac:64:62:e9:ae:ed,1.649257461679E9,1.64925752172E9,17036654,139844772
a0:65:18:8c:49:21,1.649257461758E9,1.649257522989E9,2641,139783912
a0:65:18:86:92:53,1.64925748061E9,1.649257544841E9,0,138614275
24:43:e2:57:1b:49,1.64925746234E9,1.649257522427E9,78,138518358
d4:9a:a0:8f:9d:31,1.649257461879E9,1.649257522385E9,7662,137565094
a0:65:18:98:50:05,1.649257505943E9,1.649257566167E9,0,137438612
98:f4:28:ea:36:f8,1.649257461674E9,1.649257521723E9,858,136194979
a4:f4:c2:dd:e3:b5,1.649257461757E9,1.649257529244E9,0,135950106
24:43:e2:47:7e:d1,1.649257463356E9,1.649257523533E9,8053333,135904842
a0:65:18:6d:0e:bd,1.649257461653E9,1.649257521653E9,19257580,131505347
a0:65:18:7a:15:43,1.649257465821E9,1.649257533043E9,78,131476066
a4:f4:c2:fb:a6:b7,1.649257462599E9,1.649257527794E9,14702150,130981825
a4:f4:c2:d0:38:bc,1.6492574682E9,1.649257543178E9,78,130862701
98:f4:28:ea:e6:16,1.649257464439E9,1.649257526128E9,31023394,130660909
c4:a3:66:ec:12:d6,1.649257463692E9,1.649257554142E9,78,130486226
a0:65:18:ac:0a:eb,1.649257461648E9,1.649257521657E9,39575632,130362380
d4:9a:a0:64:f7:7f,1.649287762049E9,1.64928782219E9,335830,129619004
24:43:e2:57:12:81,1.649257462395E9,1.649257523192E9,2502,129144901
a0:65:18:2d:5d:4b,1.649257461645E9,1.649257521645E9,14573183,129141319
d4:9a:a0:6a:78:b1,1.649257464287E9,1.64925752434E9,21417852,127802592
d4:9a:a0:cb:85:69,1.649257461651E9,1.649257521652E9,33861598,126970529
a0:65:18:31:70:6a,1.649257461805E9,1.649257521959E9,9482501,126497144
a4:f4:c2:e9:d1:07,1.649257464282E9,1.649257524347E9,14034471,126158701
a4:f4:c2:19:d9:34,1.649257461673E9,1.649257521711E9,154161,124948260
a0:65:18:50:4e:e8,1.649257461657E9,1.649257521665E9,1920842,124325462
a4:f4:c2:1a:14:83,1.649257462758E9,1.649257522943E9,35438975,123132748
a0:65:18:35:0e:3c,1.649257461766E9,1.649257521771E9,35877704,121645437
a0:65:18:3f:e3:3a,1.649257463583E9,1.649257532622E9,156,121602022
c4:a3:66:e6:4e:78,1.649257464038E9,1.649257526921E9,4154,121518070
d4:9a:a0:86:66:00,1.649257462337E9,1.649257523965E9,14415,120748688
d4:9a:a0:80:8d:e7,1.649296311636E9,1.649296428825E9,390,120621331
a0:65:18:3e:cb:2f,1.649257462332E9,1.649257522998E9,13662080,120091050
a4:f4:c2:c2:cf:80,1.649257462271E9,1.64925752837E9,78,119328734
a0:65:18:c5:be:cf,1.649257461763E9,1.649257522234E9,45444696,118864007
98:f4:28:ea:9e:cc,1.649257462819E9,1.649257522821E9,39070,118002486
a4:f4:c2:d0:7b:8d,1.649257461922E9,1.649257522529E9,1744888,117507820
c4:a3:66:eb:54:6e,1.649257461649E9,1.649257521649E9,68909336,117189544
a0:65:18:4c:6f:6e,1.64925746326E9,1.649257523379E9,520449,117105731
cc:71:90:39:48:79,1.649257464223E9,1.649257524451E9,13009548,116821055
98:13:33:f7:54:e0,1.649257485044E9,1.649257556228E9,0,116370727
a4:f4:c2:aa:88:60,1.64925746287E9,1.649257523031E9,40079,115808568
a0:65:18:2e:f1:34,1.649257461653E9,1.649257522172E9,15473,115667333
a4:f4:c2:af:0b:b7,1.649257461893E9,1.649257522009E9,374032,114824466
94:a7:b7:d2:70:86,1.64925746245E9,1.649257525448E9,746,114545781
d4:9a:a0:4b:b9:d8,1.649257461927E9,1.649257521932E9,38588,113369946
d4:9a:a0:86:5b:38,1.6492574619E9,1.649257526734E9,12554515,112899649
ec:8a:4c:fb:52:6f,1.649257462072E9,1.64925752275E9,23317,112888192
a4:f4:c2:c2:16:06,1.649257462612E9,1.649257525609E9,746,112873969
d4:9a:a0:49:21:80,1.649257463698E9,1.649257523698E9,43957512,112501892
d4:9a:a0:14:dd:9f,1.649257475122E9,1.649257535146E9,78,111800631
ac:64:62:e8:ab:c9,1.649257462901E9,1.649257523383E9,3139,111445969
98:f4:28:e1:e2:a3,1.649257464336E9,1.649257524761E9,2503,110681644
a0:65:18:5f:b5:06,1.649257464542E9,1.649257524688E9,524,108665953
c4:a3:66:e5:fd:ea,1.649257461927E9,1.649257524499E9,17710456,108461778
98:f4:28:ea:a1:74,1.649257465067E9,1.649257526506E9,6117350,108409790
98:13:33:f7:d3:ac,1.64928830893E9,1.649288369048E9,0,108234548
a0:65:18:53:6a:84,1.649257462469E9,1.649257523009E9,39052152,108125313
a0:65:18:44:2f:5c,1.649257461741E9,1.649257524408E9,73721,107877478
a0:65:18:57:d3:c8,1.649257461647E9,1.649257522758E9,9864664,107703085
d4:9a:a0:81:fb:4f,1.649257461678E9,1.649257522171E9,10118083,107665121
34:4d:ea:d7:fd:90,1.64925746404E9,1.649257526823E9,1087,103824294
d4:9a:a0:6c:72:21,1.649257461667E9,1.649257521735E9,87595108,103738409
a4:f4:c2:b5:a0:10,1.649257461655E9,1.649257522411E9,9906026,103615950
a4:f4:c2:93:cf:68,1.649257473445E9,1.649257533855E9,0,103050208
a4:f4:c2:19:db:b6,1.649257464317E9,1.649257525865E9,2858,101632201
98:f4:28:db:90:5a,1.649257467805E9,1.649257532029E9,78,101402730
98:f4:28:e9:e5:e0,1.649257463169E9,1.64925752466E9,393113,101018727
a0:65:18:54:50:97,1.649257463247E9,1.649257523304E9,15958193,100129664
d4:9a:a0:c7:81:99,1.649257462346E9,1.649257523592E9,81118373,98075989
a0:65:18:57:d4:d9,1.649257461645E9,1.649257521974E9,15440066,97805340
d4:9a:a0:f7:f8:a1,1.649257461652E9,1.649257522087E9,39145302,97562349
c4:70:ab:72:9a:85,1.649257479462E9,1.649257539512E9,756,97346349
a0:65:18:4c:6a:9a,1.649257461645E9,1.649257521647E9,22632145,97263685
cc:71:90:1d:18:a1,1.649257461645E9,1.649257521648E9,57265229,95798934
98:f4:28:eb:aa:33,1.649257461807E9,1.649257522774E9,4724,93604917
a4:f4:c2:9f:a2:13,1.649257466717E9,1.649257530887E9,0,92324977
24:43:e2:6b:c5:b1,1.649257469121E9,1.649257529123E9,3306,92319678
d4:9a:a0:39:c9:87,1.649257466076E9,1.649257526204E9,458,92017807
a4:f4:c2:dd:ea:9d,1.649257469837E9,1.64925753606E9,0,91972692
a0:65:18:2e:ff:c3,1.649257465782E9,1.649257526614E9,78,91176745
a4:f4:c2:1b:24:0c,1.649257463134E9,1.649257523953E9,18295727,91124161
a4:f4:c2:1b:18:f9,1.649257463567E9,1.649257524998E9,50575,91083133
a4:f4:c2:d0:6d:e9,1.649257465504E9,1.649257528258E9,59154,91044867
a4:f4:c2:19:f0:62,1.649257466866E9,1.649257527984E9,3236865,90696938
24:43:e2:60:fd:69,1.649257462832E9,1.649257524216E9,14744531,90605095
d4:9a:a0:f2:bd:c1,1.649257462694E9,1.64925752433E9,570,89455459
a4:f4:c2:ae:37:77,1.649257462047E9,1.649257523693E9,78,88796908
a4:f4:c2:dd:f3:b8,1.649257461997E9,1.649257521999E9,6825,88065272
98:f4:28:e2:9c:0c,1.649257462563E9,1.649257522648E9,156,87823302
a0:65:18:c6:1f:f2,1.649257461963E9,1.649257521981E9,872,86634377
a0:65:18:47:1e:a0,1.649257461645E9,1.64925752208E9,38798599,86550815
d4:9a:a0:64:f7:88,1.649257461687E9,1.649257521693E9,11948071,85672149
cc:71:90:0b:99:91,1.649257461742E9,1.649257541745E9,438,85487261
a0:65:18:5b:7c:02,1.649257471051E9,1.649257534818E9,695,85459387
a0:65:18:3e:c7:39,1.649257462167E9,1.649257523047E9,38744925,85393876
d4:9a:a0:88:47:37,1.649257463242E9,1.649257525804E9,0,85142545
94:a7:b7:d2:54:c0,1.649257467894E9,1.649257528601E9,0,84217399
94:a7:b7:d2:ed:2c,1.649257464677E9,1.649257524999E9,32975962,83875317
a4:f4:c2:c2:1f:70,1.649257461665E9,1.649257524768E9,470,83745534
a0:65:18:59:cb:b0,1.649257461657E9,1.649257521664E9,6715054,82247033
a4:f4:c2:a9:99:cb,1.649257462059E9,1.649257522059E9,11596968,80523890
a0:65:18:b6:5c:05,1.649257462745E9,1.649257523287E9,39291,80233063
18:44:e6:bc:79:89,1.649289873183E9,1.649289934127E9,209,80219266
